,0
psychologie,0.2472441312590689
environnemental,0.24003775073469844
restauratif,0.21437807327486874
affordance,0.20350509717340626
soin,0.19755886258507965
bien,0.19351285026306786
cognition,0.1898067673093712
arrangement,0.1712192918933266
conception,0.16353419888036144
chaise,0.1621964326770112
stimulation,0.15861564702673492
individuel,0.15378772748490596
impact,0.15145214289156436
psychiatrique,0.14266794637236768
environnement,0.13780459134973555
psychologue,0.1376251267115137
primordial,0.131488497693916
psychique,0.12915519550922785
négliger,0.1280605105117845
mentionner,0.1280605105117845
réhabilitation,0.12700876556932156
malade,0.12599671872234755
bâti,0.12454684894813416
couleur,0.12102493501986866
interrogation,0.1194235005222419
mental,0.1154568656451928
considération,0.11446965998443744
littérature,0.1138311522336347
cohérence,0.1108485190840991
chambre,0.10947303509573987
âgé,0.10920620644043848
émergent,0.10791049264061625
hôpital,0.10667451080874735
discipline,0.10595937353208955
avérer,0.10458388954373034
interaction,0.10223197155919335
support,0.10083602510619731
compréhension,0.09950916499082557
principalement,0.09896001149416522
contrôle,0.09431354686182679
établissement,0.09312152579161517
propos,0.09115507007494646
caractéristique,0.09061873102439387
étudier,0.09009290910648139
être,0.08717080799428349
disposition,0.08679018205995333
sentiment,0.08588491268385744
récent,0.08458185187484082
commencer,0.08176709944018072
scientifique,0.08176709944018072
comportement,0.0812005419170367
naturel,0.08082937947121598
intéresser,0.07557413869598278
trop,0.07325346474727346
essentiel,0.07304585551464882
individu,0.07304585551464882
dimension,0.07092595249213506
apporter,0.06913960747677035
sommaire,0.06785963938140065
exister,0.06702069530080301
lier,0.0644999154315636
personne,0.06160448046045062
rôle,0.061291361956731454
espace,0.05810819039086552
important,0.05744506860672682
prendre,0.05217970776323951
vie,0.050196947283955747
social,0.04512222273105097
